danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,hit
0.563,0.887,1,0.0857,0.0297,0.0,0.352,0.794,158.05,188933,-5.013,1
0.665,0.498,5,0.0831,0.228,0.0,0.0757,0.127,81.967,179613,-8.185,1
0.368,0.796,1,0.0823,0.0157,0.0,0.0694,0.181,170.033,214427,-4.923,0
0.636,0.428,0,0.0375,0.434,1.02e-05,0.0903,0.32,139.919,181053,-6.512,1
0.614,0.598,10,0.0561,0.00543,0.0,0.1,0.565,105.803,129478,-6.335,0
0.732,0.75,11,0.231,0.00264,0.0,0.109,0.401,155.096,182707,-6.366,0
0.607,0.649,11,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627,-6.695,0
0.598,0.504,9,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,-9.874,1
0.8,0.535,7,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,-6.684,1
0.826,0.597,1,0.432,0.00278,0.0,0.156,0.35,118.044,250293,-7.807,1
0.732,0.458,5,0.0311,0.447,0.0,0.136,0.661,98.938,165387,-7.225,1
0.736,0.449,1,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,-11.462,0
0.596,0.834,9,0.0474,0.0563,0.0,0.0866,0.618,116.0,205200,-4.308,1
0.739,0.536,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,-6.501,1
0.612,0.848,6,0.0368,0.00916,0.0,0.366,0.719,120.996,212893,-3.736,1
0.555,0.746,2,0.033,0.00825,0.0,0.0796,0.712,75.01,154707,-5.522,1
0.853,0.688,8,0.296,0.0118,0.0,0.151,0.565,150.012,166693,-6.509,0
0.705,0.474,2,0.355,0.0751,0.0,0.229,0.179,146.244,187749,-7.534,1
0.625,0.684,1,0.0687,0.342,6.37e-05,0.107,0.217,119.932,188346,-7.147,1
0.358,0.557,10,0.059,0.695,0.0,0.0902,0.494,85.043,211467,-7.398,1
0.554,0.743,9,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,-6.016,1
0.553,0.747,9,0.0279,0.106,0.0,0.154,0.521,90.012,234307,-5.432,1
0.831,0.814,5,0.474,0.391,0.0,0.109,0.846,161.041,214854,-5.18,1
0.598,0.775,1,0.0545,0.022,0.0,0.0677,0.687,129.819,223123,-4.035,0
0.743,0.347,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,-11.174,1
0.928,0.355,8,0.123,0.16,0.000329,0.094,0.0715,120.042,105131,-9.181,1
0.735,0.831,9,0.0332,0.00166,0.217,0.291,0.756,123.017,216800,-5.898,1
0.65,0.782,8,0.0721,0.295,0.0,0.107,0.944,171.988,176893,-4.295,1
0.766,0.756,5,0.132,0.213,0.0,0.349,0.716,94.027,230000,-5.861,1
0.649,0.718,0,0.0261,0.143,0.0713,0.124,0.718,101.034,274093,-6.593,0
0.833,0.434,2,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,-8.795,1
0.622,0.763,9,0.0263,0.055,8.91e-06,0.315,0.621,102.0,221467,-6.4,1
0.852,0.577,6,0.16,0.215,0.0,0.138,0.448,119.986,140008,-6.347,0
0.791,0.581,11,0.286,0.0113,0.0,0.35,0.438,162.99,181812,-7.323,0
0.46,0.821,4,0.0404,0.0528,0.0,0.0818,0.438,164.144,191733,-5.333,0
0.578,0.574,2,0.0454,0.196,0.0,0.083,0.301,174.152,261240,-6.209,1
0.791,0.513,10,0.269,0.0235,2.83e-05,0.101,0.481,76.997,247347,-6.568,0
0.652,0.719,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,-7.251,1
0.747,0.606,4,0.172,0.222,0.0,0.281,0.2,155.055,173419,-5.286,1
0.746,0.251,11,0.259,0.782,0.00203,0.106,0.18,139.999,120027,-16.169,0
0.488,0.744,2,0.131,0.0353,0.0,0.0952,0.59,180.007,165173,-4.284,0
0.705,0.505,8,0.192,0.142,0.0,0.164,0.391,160.043,218880,-6.923,1
0.614,0.682,11,0.102,0.387,0.0,0.134,0.566,100.202,169853,-4.117,0
0.638,0.523,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,-6.664,1
0.266,0.642,7,0.0694,0.424,0.0,0.0943,0.0371,75.022,185276,-5.133,1
0.902,0.673,4,0.458,0.159,0.0,0.289,0.615,132.066,177048,-7.481,1
0.788,0.689,8,0.13,0.0112,0.0,0.22,0.681,136.045,189230,-7.211,1
0.769,0.156,11,0.035,0.585,0.015,0.102,0.527,105.95,144733,-10.7,0
0.461,0.834,2,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,-4.868,1
0.656,0.917,0,0.0495,0.045,0.000732,0.0878,0.961,152.067,181000,-4.652,1
0.548,0.873,4,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,248773,-4.881,1
0.555,0.896,0,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,-3.295,1
0.899,0.448,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,204787,-8.789,1
0.491,0.904,6,0.0344,0.0985,0.0,0.183,0.588,150.007,211227,-4.324,1
0.806,0.77,1,0.19,0.0252,0.0,0.0645,0.406,152.094,198110,-6.464,0
0.741,0.58,0,0.378,0.153,0.0,0.109,0.428,97.092,220964,-7.741,1
0.607,0.536,10,0.0305,0.386,0.0,0.102,0.434,147.986,224853,-7.306,1
0.965,0.414,1,0.0713,0.189,0.0,0.0767,0.728,121.032,214648,-6.408,1
0.683,0.691,8,0.0432,0.243,0.0,0.14,0.732,179.91,219507,-5.535,1
0.804,0.886,1,0.04,0.0837,0.0,0.266,0.789,144.946,238587,-2.512,1
0.809,0.463,11,0.0396,0.256,0.085,0.109,0.364,111.98,298941,-11.377,1
0.515,0.847,5,0.039,0.00369,6.66e-05,0.293,0.645,168.104,217547,-2.951,1
0.556,0.864,3,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,-5.87,0
0.683,0.854,2,0.196,0.0948,0.0,0.267,0.131,92.006,189057,-3.915,1
0.63,0.628,2,0.327,0.0515,0.0,0.091,0.266,121.307,282667,-4.016,1
0.554,0.903,8,0.0515,0.0103,0.0,0.107,0.419,112.998,206827,-3.152,1
0.737,0.709,8,0.045,0.333,0.0,0.289,0.556,125.997,234829,-6.889,0
0.741,0.718,7,0.415,0.283,2.21e-06,0.23,0.576,165.848,231760,-5.823,1
0.472,0.695,10,0.443,0.239,0.0,0.0942,0.351,73.031,250467,-5.008,0
0.818,0.803,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,-4.282,1
0.261,0.852,9,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,-4.965,1
0.334,0.617,6,0.383,0.334,0.0,0.163,0.603,85.227,216391,-5.834,0
0.525,0.744,2,0.0382,0.0458,3e-06,0.105,0.515,155.896,216640,-5.429,1
0.697,0.506,8,0.0325,0.0792,0.0,0.0893,0.516,100.002,211364,-4.863,1
0.748,0.705,4,0.485,0.204,0.0,0.246,0.483,189.891,208733,-4.547,0
0.542,0.821,10,0.32,0.133,1.34e-06,0.57,0.286,84.425,178067,-6.458,0
0.518,0.678,10,0.331,0.542,0.0,0.108,0.604,81.951,174427,-6.76,1
0.841,0.728,7,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,-3.37,1
0.516,0.595,5,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,-4.63,1
0.759,0.245,6,0.138,0.515,0.000154,0.102,0.209,96.992,237507,-6.545,1
0.501,0.836,11,0.0491,0.208,0.0,0.152,0.618,159.863,192000,-3.587,0
0.517,0.636,9,0.0331,0.351,0.0,0.356,0.318,83.959,212320,-6.613,1
0.573,0.739,0,0.129,0.0285,0.0,0.111,0.451,97.085,230227,-5.74,1
0.763,0.726,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,-6.405,1
0.64,0.196,4,0.0267,0.819,3.63e-05,0.0978,0.301,143.919,227222,-11.478,1
0.708,0.612,5,0.122,0.0381,0.0,0.277,0.263,139.913,229013,-6.379,0
0.681,0.314,8,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,-9.319,1
0.652,0.654,1,0.0377,0.252,0.000553,0.117,0.605,120.019,211160,-6.69,1
0.502,0.792,3,0.0335,0.304,0.0385,0.143,0.44,155.902,215080,-5.473,0
0.877,0.391,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,-8.196,1
0.584,0.54,1,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,-7.786,0
0.646,0.644,2,0.031,0.0243,0.0,0.0888,0.251,99.999,221520,-6.763,1
0.735,0.588,5,0.226,0.0356,0.0,0.107,0.434,90.002,194267,-7.197,0
0.74,0.879,9,0.105,0.193,8.25e-05,0.0928,0.948,103.71,226893,-2.251,0
0.932,0.702,7,0.0903,0.00304,1.87e-05,0.267,0.53,143.001,167853,-3.459,0
0.646,0.756,9,0.487,0.393,3.23e-05,0.202,0.596,193.881,169267,-9.017,0
0.652,0.663,11,0.326,0.205,0.0,0.105,0.377,114.133,134747,-7.78,1
0.629,0.723,0,0.0433,0.0207,0.0,0.188,0.514,101.016,194663,-5.988,1
0.465,0.446,2,0.0278,0.208,0.0,0.138,0.193,132.022,210732,-5.515,1
0.498,0.408,6,0.0331,0.644,0.0,0.0993,0.383,78.942,198973,-7.946,1
0.655,0.0645,4,0.0429,0.854,1.11e-05,0.107,0.278,129.399,248053,-14.765,1
0.536,0.722,4,0.0284,0.312,0.0,0.117,0.499,143.78,203293,-4.163,1
0.509,0.637,4,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,-4.83,0
0.731,0.445,0,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,-8.418,1
0.417,0.58,9,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,-4.574,1
0.589,0.809,3,0.0376,0.231,0.0,0.0719,0.496,88.965,194413,-5.292,1
0.685,0.947,2,0.055,0.034,3.67e-06,0.302,0.545,110.024,170182,-2.646,1
0.368,0.478,8,0.0306,0.321,0.0,0.121,0.325,167.526,212758,-4.978,1
0.545,0.366,2,0.0378,0.969,0.267,0.641,0.1,86.997,208212,-9.51,1
0.624,0.876,9,0.1,0.0735,0.0,0.327,0.781,99.943,170827,-3.374,1
0.812,0.522,2,0.257,0.0433,0.0,0.154,0.38,75.524,142907,-5.287,1
0.67,0.7,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,160293,-7.893,1
0.427,0.262,7,0.0276,0.746,0.0,0.068,0.228,104.085,224867,-8.541,1
0.746,0.798,0,0.349,0.137,0.0,0.139,0.553,109.968,214827,-8.382,1
0.665,0.535,4,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,-7.056,0
0.678,0.562,3,0.508,0.193,0.0,0.104,0.566,94.241,307880,-9.197,0
0.588,0.479,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,460573,-7.039,1
0.706,0.557,0,0.0813,0.0347,0.0,0.276,0.205,132.98,248827,-5.8,1
0.357,0.238,8,0.265,0.142,0.0859,0.55,0.494,156.907,118067,-16.78,0
0.683,0.796,11,0.0285,0.111,0.0,0.197,0.531,90.031,201893,-4.179,1
0.552,0.731,7,0.615,0.0536,0.0,0.258,0.632,174.516,248613,-6.873,1
0.392,0.825,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,243253,-2.068,0
0.736,0.491,10,0.439,0.0681,0.0,0.571,0.203,141.979,218674,-6.892,0
0.611,0.886,0,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,-4.673,1
0.804,0.456,8,0.0468,0.000668,0.0,0.31,0.165,130.014,225135,-7.44,1
0.726,0.535,7,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,216558,-7.804,0
0.521,0.805,9,0.0289,0.124,0.000219,0.33,0.527,141.967,176987,-4.481,1
0.766,0.283,8,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,-10.33,0
0.529,0.8,2,0.031,0.00541,0.0,0.104,0.687,100.035,207307,-3.726,1
0.31,0.54,9,0.346,0.163,0.000129,0.0713,0.148,180.994,175507,-9.629,1
0.666,0.423,0,0.043,0.494,0.0,0.106,0.154,129.89,205280,-8.012,1
0.596,0.838,5,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,-6.52,0
0.425,0.372,0,0.03,0.861,0.0148,0.0733,0.292,79.456,259280,-10.92,1
0.735,0.373,11,0.104,0.762,0.00202,0.288,0.237,123.081,107673,-10.478,1
0.839,0.521,7,0.166,0.245,0.00545,0.607,0.33,105.992,205163,-10.45,1
0.618,0.693,7,0.45,0.246,0.0,0.112,0.454,170.982,283551,-5.943,0
0.572,0.631,1,0.104,0.188,2.31e-05,0.259,0.219,77.519,249213,-8.389,1
0.766,0.234,11,0.159,0.332,0.00156,0.358,0.256,96.882,153725,-7.544,0
0.526,0.583,4,0.376,0.699,0.0,0.372,0.378,89.835,305374,-9.172,1
0.745,0.822,7,0.252,0.0103,4.2e-06,0.155,0.415,86.733,143214,-6.354,1
0.732,0.396,4,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,-9.348,0
0.77,0.477,0,0.0802,0.749,0.208,0.166,0.248,106.128,229573,-10.972,0
0.514,0.836,5,0.0381,0.112,0.0,0.0878,0.501,143.888,263120,-3.663,1
0.776,0.503,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,-5.732,0
0.587,0.229,10,0.128,0.92,0.0,0.1,0.379,75.67,171728,-11.254,0
0.761,0.386,4,0.0399,0.355,0.0,0.0953,0.526,134.943,238440,-6.158,1
0.617,0.567,0,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,-4.188,1
0.78,0.745,7,0.145,0.0559,0.0,0.0595,0.862,94.026,189280,-3.97,1
0.589,0.242,6,0.0442,0.914,0.0,0.0887,0.257,89.749,221107,-10.517,1
0.838,0.492,1,0.038,0.251,0.0,0.262,0.895,115.092,237333,-5.69,0
0.617,0.439,9,0.0269,0.424,0.0,0.127,0.242,139.979,280533,-5.63,1
0.64,0.812,8,0.0834,0.086,0.0,0.0509,0.914,86.013,227427,-5.647,0
0.604,0.366,7,0.0267,0.719,0.0,0.162,0.181,105.177,248413,-7.881,1
0.747,0.76,1,0.187,0.448,0.0,0.153,0.682,99.975,191147,-4.294,1
0.695,0.641,7,0.0261,0.142,0.0,0.131,0.664,101.974,181200,-5.807,1
0.549,0.891,0,0.0383,0.0132,0.0,0.11,0.809,163.969,191133,-4.632,1
0.444,0.819,10,0.341,0.106,0.0,0.107,0.747,82.695,187973,-4.078,0
0.981,0.417,11,0.134,0.0471,0.359,0.103,0.262,122.044,129384,-10.732,0
0.488,0.762,8,0.0865,0.591,0.0,0.0763,0.709,123.889,210293,-3.842,1
0.598,0.496,0,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,-9.309,1
0.677,0.401,9,0.0308,0.712,0.0,0.116,0.195,111.825,232852,-8.467,1
0.694,0.493,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457,265366,-8.581,1
0.69,0.663,8,0.0352,0.106,0.0,0.0659,0.285,122.041,213695,-5.248,0
0.651,0.808,1,0.0435,0.054,0.0,0.0482,0.858,100.993,194893,-4.731,0
0.816,0.414,1,0.119,0.423,0.0,0.125,0.197,150.008,230129,-7.953,1
0.682,0.173,1,0.0314,0.839,3.26e-05,0.0983,0.236,112.663,260285,-8.749,1
0.808,0.919,1,0.167,0.00476,1.11e-06,0.0625,0.64,154.009,102857,-5.391,1
0.799,0.655,1,0.0485,0.659,0.0,0.135,0.82,128.038,239824,-6.34,1
0.489,0.505,10,0.117,0.579,0.000333,0.104,0.337,163.255,213707,-8.022,0
0.517,0.61,1,0.372,0.153,0.0,0.416,0.163,135.498,186593,-6.373,1
0.518,0.686,9,0.0313,0.114,0.0,0.114,0.334,144.065,236227,-4.911,1
0.58,0.532,1,0.0424,0.294,0.0,0.0948,0.39,112.049,206400,-5.668,0
0.636,0.836,8,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,-3.004,1
0.525,0.804,8,0.25,0.329,0.0,0.228,0.143,125.068,230960,-6.453,1
0.747,0.704,1,0.0986,0.136,0.0,0.131,0.494,136.936,213693,-6.743,1
0.62,0.609,8,0.145,0.44,0.0,0.115,0.404,142.042,271693,-8.831,1
0.485,0.834,9,0.0715,0.0665,0.0,0.28,0.659,90.933,211767,-5.413,1
0.781,0.57,11,0.188,0.273,0.0,0.196,0.858,107.059,193181,-5.874,0
0.743,0.651,6,0.0646,0.0143,0.0,0.079,0.467,82.022,219512,-5.974,1
0.69,0.416,7,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,-7.865,1
0.852,0.727,1,0.267,0.0962,0.0,0.154,0.496,130.014,232705,-4.851,1
0.95,0.743,10,0.238,0.0646,1.19e-05,0.103,0.62,136.98,257546,-5.861,0
0.528,0.928,3,0.0456,0.0252,2.88e-06,0.0467,0.885,162.069,170093,-5.743,1
0.456,0.874,10,0.114,0.0595,1.12e-05,0.111,0.5,200.179,204093,-4.129,0
0.828,0.56,0,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,-6.685,1
0.718,0.583,7,0.0288,0.623,0.000662,0.0612,0.422,119.97,212320,-7.884,1
0.497,0.805,11,0.0332,0.125,0.0,0.167,0.696,166.048,191827,-3.995,1
0.843,0.359,0,0.461,0.069,0.0,0.12,0.156,81.987,163944,-7.417,1
0.501,0.519,4,0.0409,0.109,0.0,0.454,0.168,133.99,195707,-5.88,0
0.546,0.734,5,0.0653,0.00346,4.94e-05,0.136,0.421,132.0,226787,-6.991,0
0.703,0.709,9,0.402,0.00908,0.0,0.127,0.569,140.998,163340,-6.452,1
0.898,0.283,6,0.356,0.319,0.000383,0.11,0.469,138.97,216520,-12.335,0
0.642,0.762,6,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,253200,-7.411,1
0.743,0.571,7,0.145,0.24,0.0,0.291,0.495,119.054,213863,-6.054,0
0.635,0.847,7,0.447,0.533,0.0,0.154,0.568,166.072,234650,-3.152,1
0.626,0.707,5,0.0425,0.0169,0.0,0.0769,0.653,88.543,188467,-5.755,0
0.355,0.377,1,0.071,0.854,0.0,0.0931,0.132,177.379,231493,-9.417,1
0.744,0.43,3,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,-10.604,0
0.71,0.404,1,0.379,0.484,0.0,0.0953,0.398,139.553,165853,-10.04,0
0.389,0.665,0,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,-6.169,1
0.578,0.825,2,0.0331,0.312,1.4e-05,0.0912,0.654,93.035,213453,-4.693,1
0.899,0.626,6,0.292,0.076,0.0,0.0631,0.873,88.007,234320,-4.228,0
0.943,0.595,5,0.191,0.0673,0.0,0.0839,0.815,117.532,165291,-8.372,0
0.407,0.416,6,0.175,0.661,0.0,0.0981,0.244,179.947,175467,-8.916,0
0.764,0.475,0,0.114,0.345,0.0,0.14,0.34,129.974,243270,-12.618,1
0.87,0.386,7,0.0684,0.745,0.00013,0.122,0.642,119.91,194347,-7.843,0
0.595,0.416,10,0.0366,0.536,0.0,0.293,0.185,74.556,127880,-10.957,0
0.772,0.504,6,0.0761,0.129,0.0,0.125,0.244,140.035,237573,-8.219,0
0.698,0.487,7,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,-9.887,0
0.701,0.485,11,0.364,0.367,6.31e-05,0.0852,0.496,78.863,530253,-10.305,0
0.729,0.739,8,0.338,0.696,9.37e-06,0.164,0.749,90.306,237427,-9.5,0
0.779,0.694,9,0.2,0.281,1.36e-05,0.109,0.569,82.861,161827,-9.376,1
0.683,0.324,4,0.0331,0.202,0.000132,0.11,0.324,117.746,263013,-9.735,1
0.586,0.525,1,0.0615,0.111,0.0,0.134,0.508,133.629,260253,-7.163,0
0.671,0.314,5,0.244,0.11,0.0,0.0825,0.296,110.898,191600,-8.091,0
0.602,0.725,6,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,-3.054,1
0.534,0.433,5,0.0357,0.0116,0.0452,0.0667,0.235,117.834,379227,-12.628,1
0.531,0.746,11,0.0329,0.0972,0.0,0.102,0.304,139.788,226307,-4.228,1
0.737,0.885,9,0.206,0.0132,0.0,0.0821,0.752,112.877,232880,-5.547,0
0.518,0.676,8,0.0744,0.0324,3.62e-05,0.189,0.197,173.998,220307,-6.373,0
0.599,0.635,1,0.0679,0.064,0.0,0.0878,0.194,109.919,198653,-8.101,1
0.853,0.663,7,0.0755,0.0431,8.65e-06,0.0891,0.864,113.999,220173,-6.955,0
0.711,0.807,7,0.0608,0.0519,0.0,0.214,0.699,116.971,223293,-5.053,0
0.66,0.698,5,0.0467,0.0266,0.0,0.296,0.396,120.959,235693,-6.266,0
0.482,0.823,9,0.0661,0.0386,3.69e-05,0.0948,0.451,167.665,219547,-4.446,1
0.8,0.86,0,0.0446,0.306,0.000219,0.24,0.853,108.009,173453,-3.796,0
0.685,0.731,10,0.414,0.0292,0.0,0.369,0.266,145.245,247867,-5.503,0
0.57,0.939,5,0.0789,0.00719,1.08e-06,0.0462,0.801,103.983,227413,-0.716,0
0.568,0.562,9,0.0418,0.101,6.16e-05,0.363,0.247,133.647,240280,-7.775,1
0.892,0.527,1,0.0631,0.036,0.112,0.0612,0.485,136.029,122933,-5.598,1
0.637,0.862,10,0.191,0.293,0.0,0.217,0.573,82.019,251707,-4.343,0
0.69,0.524,6,0.103,0.0415,3.16e-06,0.17,0.562,164.023,223080,-8.39,0
0.71,0.805,1,0.0637,0.00909,0.0,0.141,0.897,92.601,172013,-5.471,1
0.558,0.818,8,0.0403,0.071,0.0,0.21,0.453,81.034,184507,-4.07,1
0.773,0.747,5,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,246240,-4.061,1
0.795,0.568,5,0.142,0.0541,0.0,0.108,0.478,136.173,198944,-7.817,0
0.505,0.903,1,0.037,0.0356,0.0,0.127,0.491,88.986,197830,-3.699,1
0.524,0.397,0,0.405,0.745,0.0,0.521,0.552,80.744,221093,-11.936,1
0.49,0.743,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,258827,-5.155,0
0.781,0.764,2,0.164,0.0175,0.0,0.102,0.352,146.03,184110,-3.252,1
0.515,0.431,4,0.257,0.665,0.0,0.147,0.184,141.392,227809,-8.251,1
0.647,0.59,6,0.247,0.0609,0.0,0.381,0.415,92.275,201255,-9.931,1
0.674,0.694,9,0.109,0.313,7.17e-06,0.0752,0.203,101.993,199179,-7.076,0
0.611,0.468,10,0.179,0.0781,0.0,0.101,0.349,92.092,245227,-11.084,0
0.666,0.889,7,0.144,0.0987,0.0,0.0965,0.916,149.959,207720,-5.699,1
0.613,0.857,1,0.0366,0.0012,0.0,0.358,0.664,124.987,182000,-5.492,0
0.792,0.717,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547,-4.759,0
0.827,0.702,6,0.267,0.226,5.04e-05,0.158,0.694,130.02,191720,-7.264,1
0.654,0.796,2,0.122,0.0188,0.0,0.0948,0.491,108.854,178583,-4.761,0
0.512,0.545,2,0.0294,0.111,0.00177,0.135,0.346,83.94,201533,-10.154,1
0.632,0.701,7,0.146,0.0114,0.0,0.108,0.497,162.958,215414,-5.921,1
0.724,0.573,7,0.0549,0.118,0.0,0.538,0.438,113.088,135920,-4.113,1
0.514,0.659,1,0.0309,0.0284,0.0,0.266,0.463,76.483,200040,-6.142,1
0.0739,0.981,7,0.117,0.000296,0.14,0.661,1e-05,173.457,459898,-16.46,1
0.719,0.615,6,0.045,0.408,0.000147,0.235,0.465,96.988,250973,-5.972,1
0.614,0.472,7,0.0297,0.158,0.0,0.111,0.168,146.005,225693,-6.626,1
0.369,0.702,0,0.154,0.00148,0.0,0.217,0.285,180.947,175402,-4.155,1
0.663,0.713,7,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,197933,-6.647,0
0.523,0.666,7,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,-4.081,0
0.712,0.799,7,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,-4.564,0
0.934,0.694,11,0.101,0.0962,1.2e-06,0.478,0.835,123.829,181240,-5.849,0
0.781,0.588,6,0.0386,0.317,0.0,0.0983,0.564,93.979,208973,-5.348,0
0.608,0.841,11,0.028,0.0028,0.0,0.0834,0.917,106.004,187480,-3.626,1
0.765,0.473,10,0.0514,0.287,0.0,0.391,0.34,119.992,237300,-5.829,1
0.652,0.295,2,0.0477,0.281,1.03e-05,0.0809,0.196,75.065,236827,-11.045,1
0.563,0.414,0,0.37,0.0298,0.0,0.0854,0.446,193.549,235652,-11.409,1
0.644,0.601,10,0.0496,0.388,0.0,0.0884,0.518,133.946,201422,-5.097,0
0.734,0.637,4,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,-5.677,0
0.745,0.473,10,0.0955,0.017,1.12e-05,0.197,0.296,80.006,241400,-11.243,0
0.529,0.891,8,0.043,0.0457,0.0,0.0942,0.329,104.031,199747,-4.36,1
0.281,0.58,9,0.0323,0.333,0.0,0.122,0.282,151.568,253933,-5.967,1
0.757,0.884,10,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,217907,-5.488,0
0.774,0.753,4,0.0517,0.153,0.0,0.0371,0.896,119.002,219147,-5.445,0
0.863,0.576,5,0.239,0.124,0.0,0.143,0.832,132.054,236293,-5.687,0
0.589,0.641,5,0.0838,0.205,0.0,0.0864,0.57,160.031,179347,-8.12,1
0.575,0.844,3,0.0633,0.226,0.0,0.0538,0.542,87.007,193333,-1.772,0
0.609,0.378,4,0.438,0.835,0.0,0.28,0.515,100.418,233720,-9.828,1
0.543,0.394,8,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,-9.637,1
0.567,0.388,9,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,-9.579,0
0.544,0.552,9,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,-7.45,1
0.466,0.548,5,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151,-9.362,0
0.779,0.455,1,0.28,0.0542,0.0,0.177,0.197,140.181,153429,-15.025,1
0.44,0.666,1,0.193,0.0657,0.0,0.197,0.544,82.922,237984,-4.82,0
0.554,0.786,7,0.132,0.122,0.0,0.468,0.823,104.957,231813,-5.837,1
0.567,0.839,6,0.0698,0.0489,0.0,0.103,0.903,160.062,194507,-4.048,0
0.611,0.782,8,0.0475,0.149,0.0,0.115,0.915,101.313,188053,-4.989,1
0.671,0.916,6,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,-4.014,0
0.563,0.688,7,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,-4.474,1
0.688,0.702,7,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,-4.792,0
0.396,0.834,4,0.123,0.109,2.88e-06,0.982,0.325,105.202,233447,-3.405,0
0.694,0.712,7,0.046,0.133,0.0,0.211,0.799,98.022,201122,-3.923,0
0.555,0.933,9,0.113,0.0026,0.0,0.122,0.421,144.874,243933,-5.04,1
0.54,0.675,10,0.0429,0.1,0.0,0.237,0.348,99.97,169773,-6.449,0
0.71,0.0565,7,0.0534,0.965,0.0,0.0889,0.348,123.994,275280,-15.099,1
0.828,0.777,7,0.0513,0.0901,0.0,0.0973,0.867,120.04,216093,-3.356,1
0.628,0.74,5,0.0358,0.00415,0.0,0.277,0.257,86.983,193893,-4.836,0
0.773,0.706,0,0.0999,0.00538,0.0148,0.0208,0.693,160.912,162365,-5.709,1
0.664,0.573,5,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,-6.519,1
0.584,0.7,11,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,-4.275,1
0.58,0.799,0,0.028,0.0095,0.0,0.0925,0.583,109.965,203760,-4.146,1
0.612,0.673,1,0.0297,0.345,7.59e-06,0.109,0.498,130.028,221667,-6.817,0
0.502,0.966,0,0.0946,0.00575,1.56e-06,0.117,0.638,159.948,235613,-3.876,1
